orig_source	seqid	short_seqid	label	taxon	kingdom	phylum	klass	order	family	master_seqid	orig_seqid	exons	adj_exons
genomic_annots.tsv	coniochaeta_sp._2t2.1__gene_3961	None	gene_3961 (jgi.p|Conioc1|1280536)	Coniochaeta sp. 2T2.1	None	None	Sordariomycetes	Coniochaetales	Coniochaetaceae	coniochaeta_sp._2t2.1__gene_3961	coniochaeta_sp._2t2.1__gene_3961	1-126,270-414,474-742,802-1423,1488-2108,2177-3666,4726-4869	1-126,156-331,361-660,690-1342,1372-2023,2053-3573,3603-3777
genomic_annots.tsv	coniochaeta_sp._2t2.1__gene_5645	None	gene_5645 (jgi.p|Conioc1|1279526)	Coniochaeta sp. 2T2.1	None	None	Sordariomycetes	Coniochaetales	Coniochaetaceae	coniochaeta_sp._2t2.1__gene_5645	coniochaeta_sp._2t2.1__gene_5645	1-288,347-452,693-1026,1089-2016,2084-2660,2692-5235,5293-5796,5857-7688,7735-8463	1-288,318-454,484-848,878-1836,1866-2473,2503-5077,5107-5641,5671-7533,7563-8322
genomic_annots.tsv	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_612336	None	BS50DRAFT_612336	Corynespora cassiicola Philippines	None	None	Dothideomycetes	Pleosporales	Corynesporascaceae	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_612336	corynespora_cassiicola_philippines_gca_003016335__gene:BS50DRAFT_612336	1-103,157-986,1047-1157,1215-4082,4144-5288,5362-7414	1-103,133-993,1023-1164,1194-4092,4122-5297,5327-7410
genomic_annots.tsv	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_664736	None	BS50DRAFT_664736	Corynespora cassiicola Philippines	None	None	Dothideomycetes	Pleosporales	Corynesporascaceae	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_664736	corynespora_cassiicola_philippines_gca_003016335__gene:BS50DRAFT_664736	1-647,695-7541	1-647,677-7554
genomic_annots.tsv	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_676138	None	BS50DRAFT_676138	Corynespora cassiicola Philippines	None	None	Dothideomycetes	Pleosporales	Corynesporascaceae	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_676138	corynespora_cassiicola_philippines_gca_003016335__gene:BS50DRAFT_676138	1-103,203-934,1052-1266,1327-1522,1575-4186,4240-5402,5458-5976,6041-6695,6748-7611	1-103,133-895,925-1170,1200-1426,1456-4098,4128-5321,5351-5900,5930-6615,6645-7539
genomic_annots.tsv	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_676305	None	BS50DRAFT_676305	Corynespora cassiicola Philippines	None	None	Dothideomycetes	Pleosporales	Corynesporascaceae	corynespora_cassiicola_philippines_gca_003016335__gene___BS50DRAFT_676305	corynespora_cassiicola_philippines_gca_003016335__gene:BS50DRAFT_676305	1-3891,3957-7208	1-3891,3921-7203
genomic_annots.tsv	cryphonectria_parasitica_ep155__gene_2023	None	gene_2023 (jgi.p|Crypa2|95656)	Cryphonectria parasitica EP155	None	None	Sordariomycetes	Diaporthales	Cryphonectriaceae	cryphonectria_parasitica_ep155__gene_2023	cryphonectria_parasitica_ep155__gene_2023	1-109,431-7392	1-109,139-7131
genomic_annots.tsv	cryphonectria_parasitica_ep155__gene_3676	None	gene_3676 (jgi.p|Crypa2|49307)	Cryphonectria parasitica EP155	None	None	Sordariomycetes	Diaporthales	Cryphonectriaceae	cryphonectria_parasitica_ep155__gene_3676	cryphonectria_parasitica_ep155__gene_3676	1-298,415-618,665-863,941-1146,1225-1810,1885-5818,5873-7372	1-298,328-562,592-821,851-1087,1117-1733,1763-5727,5757-7287
genomic_annots.tsv	cucurbitaria_berberidis_cbs_394.84__gm1.728_g	None	gm1.728_g	Cucurbitaria berberidis CBS 394.84	None	None	Dothideomycetes	Pleosporales	Cucurbitariaceae	cucurbitaria_berberidis_cbs_394.84__gm1.728_g	cucurbitaria_berberidis_cbs_394.84__gm1.728_g	1-189,245-6640,6696-7871	1-189,219-6645,6675-7881
genomic_annots.tsv	daldinia_sp_ec12_gca_002120325__gene___K445DRAFT_27141	None	K445DRAFT_27141	Daldinia sp. EC12	None	None	Sordariomycetes	Xylariales	Hypoxylaceae	daldinia_sp_ec12_gca_002120325__gene___K445DRAFT_27141	daldinia_sp_ec12_gca_002120325__gene:K445DRAFT_27141	1-2928	1-2928
genomic_annots.tsv	daldinia_sp_ec12_gca_002120325__gene___K445DRAFT_364072	None	K445DRAFT_364072	Daldinia sp. EC12	None	None	Sordariomycetes	Xylariales	Hypoxylaceae	daldinia_sp_ec12_gca_002120325__gene___K445DRAFT_364072	daldinia_sp_ec12_gca_002120325__gene:K445DRAFT_364072	1-62,215-972,1030-1240,1290-1495,1547-1866,1926-6485,6549-7379	1-62,92-880,910-1151,1181-1417,1447-1797,1827-6417,6447-7308
genomic_annots.tsv	diaporthe_ampelina_gca_001006365__gene___UCDDA912_g09061	None	UCDDA912_g09061	Diaporthe ampelina	None	None	Sordariomycetes	Diaporthales	Diaporthaceae	diaporthe_ampelina_gca_001006365__gene___UCDDA912_g09061	diaporthe_ampelina_gca_001006365__gene:UCDDA912_g09061	1-103,170-705,814-1009,1075-1283,1349-5391,5460-7521	1-103,133-699,729-955,985-1224,1254-5327,5357-7449
genomic_annots.tsv	diaporthe_helianthi_gca_001702395__gene___DHEL01_v203905	None	DHEL01_v203905	Diaporthe helianthi	None	None	Sordariomycetes	Diaporthales	Diaporthaceae	diaporthe_helianthi_gca_001702395__gene___DHEL01_v203905	diaporthe_helianthi_gca_001702395__gene:DHEL01_v203905	1-174,237-381,437-705,785-1577,1638-2117,2182-7220,7270-8127	1-174,204-379,409-708,738-1561,1591-2101,2131-7200,7230-8118
genomic_annots.tsv	dibaeis_baeomyces__gene_2764	None	gene_2764 (jgi.p|Dibbae1|2764)	Dibaeis baeomyces	None	None	Lecanoromycetes	Pertusariales	Icmadophilaceae	dibaeis_baeomyces__gene_2764	dibaeis_baeomyces__gene_2764	1-103,171-1000,1052-1162,1211-1399,1515-4906,4950-7029	1-103,133-993,1023-1164,1194-1413,1443-4865,4895-7005
genomic_annots.tsv	dibaeis_baeomyces__gene_5150	None	gene_5150 (jgi.p|Dibbae1|5150)	Dibaeis baeomyces	None	None	Lecanoromycetes	Pertusariales	Icmadophilaceae	dibaeis_baeomyces__gene_5150	dibaeis_baeomyces__gene_5150	1-225,293-437,501-769,816-1166,1229-1468,1522-2182,2232-2375,2429-3420,3471-5298,5361-7123,7171-7491,7543-8406	1-225,255-430,460-759,789-1170,1200-1470,1500-2191,2221-2395,2425-3447,3477-5335,5365-7158,7188-7539,7569-8463
genomic_annots.tsv	diplocarpon_rosae_gca_002317995__gene___BUE80_DR002972	None	BUE80_DR002972	Diplocarpon rosae	None	None	Leotiomycetes	Helotiales	Dermateaceae	diplocarpon_rosae_gca_002317995__gene___BUE80_DR002972	diplocarpon_rosae_gca_002317995__gene:BUE80_DR002972	1-49,168-178,240-699,766-1265,1509-1619,1890-3355,3416-5147,5214-5909,5984-6789,6923-8123	1-49,79-120,150-640,670-1200,1230-1371,1401-2897,2927-4689,4719-5445,5475-6311,6341-7572
genomic_annots.tsv	diplocarpon_rosae_gca_002317995__gene___BUE80_DR002999	None	BUE80_DR002999	Diplocarpon rosae	None	None	Leotiomycetes	Helotiales	Dermateaceae	diplocarpon_rosae_gca_002317995__gene___BUE80_DR002999	diplocarpon_rosae_gca_002317995__gene:BUE80_DR002999	1-36,145-286,344-676,744-1243,1433-1543,1781-3246,3307-5038,5109-8257,8345-8615	1-36,66-238,268-631,661-1191,1221-1362,1392-2888,2918-4680,4710-7889,7919-8220
genomic_annots.tsv	diplodia_seriata_gca_001975905__gene___BK809_0007633	None	BK809_0007633	Diplodia seriata	None	None	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	diplodia_seriata_gca_001975905__gene___BK809_0007633	diplodia_seriata_gca_001975905__gene:BK809_0007633	1-168,221-365,415-683,740-1275,1396-3229,3282-3327,3385-4627,4687-6506,6598-6684,6739-6931,6988-7075,7126-8307	1-168,198-373,403-702,732-1298,1328-3192,3222-3298,3328-4601,4631-6481,6511-6628,6658-6881,6911-7029,7059-8271
genomic_annots.tsv	dissoconium_aciculare__e_gw1.2.293.1	None	e_gw1.2.293.1	Dissoconium aciculare	None	None	Dothideomycetes	Mycosphaerellales	Dissoconiaceae	dissoconium_aciculare__e_gw1.2.293.1	dissoconium_aciculare__e_gw1.2.293.1	1-210,263-739,799-979,1027-1164,1229-7659	1-210,240-747,777-988,1018-1186,1216-7677
genomic_annots.tsv	drechmeria_coniospora_gca_001625195__gene___DCS_02241	None	DCS_02241	Drechmeria coniospora	None	None	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	drechmeria_coniospora_gca_001625195__gene___DCS_02241	drechmeria_coniospora_gca_001625195__gene:DCS_02241	1-115,181-4127,4174-4598,4666-5520,5591-7619	1-115,145-4122,4152-4607,4637-5522,5552-7611
genomic_annots.tsv	elaphomyces_granulatus_gca_002240705__gene___Egran_06595	None	Egran_06595	Elaphomyces granulatus	None	None	Eurotiomycetes	Eurotiales	Elaphomycetaceae	elaphomyces_granulatus_gca_002240705__gene___Egran_06595	elaphomyces_granulatus_gca_002240705__gene:Egran_06595	1-168,222-1953,2018-6324	1-168,198-1960,1990-6327
genomic_annots.tsv	endocarpon_pallidulum_enpa__gene_6282	None	gene_6282 (jgi.p|Endpal1|6282)	Endocarpon pallidulum	None	None	Eurotiomycetes	Verrucariales	Verrucariaceae	endocarpon_pallidulum_enpa__gene_6282	endocarpon_pallidulum_enpa__gene_6282	1-118,207-1039,1098-1692,1981-2935,3024-3296,3369-4263,4404-5590,5658-7695	1-118,148-1011,1041-1666,1696-2681,2711-3014,3044-3969,3999-5216,5246-7314
genomic_annots.tsv	exophiala_spinifera_gca_000836115__gene___PV08_09493	None	PV08_09493	Exophiala spinifera	None	None	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	exophiala_spinifera_gca_000836115__gene___PV08_09493	exophiala_spinifera_gca_000836115__gene:PV08_09493	1-142,203-4485,4544-4959,5016-5870,5930-7964	1-142,172-4485,4515-4961,4991-5876,5906-7971
genomic_annots.tsv	exophiala_spinifera_gca_000836115__gene___PV08_09991	None	PV08_09991	Exophiala spinifera	None	None	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	exophiala_spinifera_gca_000836115__gene___PV08_09991	exophiala_spinifera_gca_000836115__gene:PV08_09991	1-124,178-3947,3984-5272,5324-7325	1-124,154-3954,3984-5303,5333-7365
genomic_annots.tsv	exophiala_xenobiotica_gca_000835505__gene___PV05_00911	None	PV05_00911	Exophiala xenobiotica	None	None	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	exophiala_xenobiotica_gca_000835505__gene___PV05_00911	exophiala_xenobiotica_gca_000835505__gene:PV05_00911	1-142,204-4474,4527-4942,4997-5851,5909-7943	1-142,172-4473,4503-4949,4979-5864,5894-7959
genomic_annots.tsv	exserohilum_turcica_et28a_gca_000359705__gene___SETTUDRAFT_161586	None	SETTUDRAFT_161586	Exserohilum turcica Et28A	None	None	Dothideomycetes	Pleosporales	Pleosporaceae	exserohilum_turcica_et28a_gca_000359705__gene___SETTUDRAFT_161586	exserohilum_turcica_et28a_gca_000359705__gene:SETTUDRAFT_161586	1-103,180-1009,1068-1178,1234-4095,4153-5297,5396-7445	1-103,133-993,1023-1164,1194-4086,4116-5291,5321-7401
genomic_annots.tsv	exserohilum_turcica_et28a_gca_000359705__gene___SETTUDRAFT_185084	None	SETTUDRAFT_185084	Exserohilum turcica Et28A	None	None	Dothideomycetes	Pleosporales	Pleosporaceae	exserohilum_turcica_et28a_gca_000359705__gene___SETTUDRAFT_185084	exserohilum_turcica_et28a_gca_000359705__gene:SETTUDRAFT_185084	1-192,245-6646,6704-7894	1-192,222-6654,6684-7905
genomic_annots.tsv	fonsecaea_multimorphosa_cbs_102226_gca_000836435__gene___Z520_02945	None	Z520_02945	Fonsecaea multimorphosa CBS 102226	None	None	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	fonsecaea_multimorphosa_cbs_102226_gca_000836435__gene___Z520_02945	fonsecaea_multimorphosa_cbs_102226_gca_000836435__gene:Z520_02945	1-972,1041-1362,1429-1844,1924-7359	1-972,1002-1354,1384-1830,1860-7326
genomic_annots.tsv	fonsecaea_multimorphosa_cbs_102226_gca_000836435__gene___Z520_08261	None	Z520_08261	Fonsecaea multimorphosa CBS 102226	None	None	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	fonsecaea_multimorphosa_cbs_102226_gca_000836435__gene___Z520_08261	fonsecaea_multimorphosa_cbs_102226_gca_000836435__gene:Z520_08261	1-130,188-4035,4090-4469,4546-7507	1-130,160-4038,4068-4478,4508-7500
genomic_annots.tsv	fusarium_culmorum__gene___FCUL_03632.1	fusarium_culmorum__gene___FCUL_03632.1	FCUL_03632.1	Fusarium culmorum CS7071	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_culmorum__gene___FCUL_03632.1	fusarium_culmorum__gene:FCUL_03632.1	1-121,194-1023,1090-1200,1256-4189,4255-5456,5511-6695,6750-7516,7564-7586	1-121,151-1011,1041-1182,1212-4176,4206-5438,5468-6683,6713-7510,7540-7593
genomic_annots.tsv	fusarium_culmorum__gene___FCUL_02468.1	fusarium_culmorum__gene___FCUL_02468.1	FCUL_02468.1	Fusarium culmorum CS7071	None	None	Sordariomycetes	Hypocreales	Nectriaceae	BGC0001057__ABB90283.1	fusarium_culmorum__gene___FCUL_02468.1	1-118,215-1044,1096-1185,1260-4064,4122-5281,5334-7368	1-118,148-1008,1038-1158,1188-4023,4053-5243,5273-7338
genomic_annots.tsv	fusarium_graminearum__gene___FGRAMPH1_01G05751	None	FGRAMPH1_01G05751	Fusarium graminearum	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_graminearum__gene___FGRAMPH1_01G05751	fusarium_graminearum__gene:FGRAMPH1_01G05751	1-118,215-1044,1096-1206,1260-4064,4122-5281,5334-7368	1-118,148-1008,1038-1179,1209-4044,4074-5264,5294-7359
genomic_annots.tsv	fusarium_graminearum__gene___FGRAMPH1_01G08383	None	FGRAMPH1_01G08383	Fusarium graminearum	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_graminearum__gene___FGRAMPH1_01G08383	fusarium_graminearum__gene:FGRAMPH1_01G08383	1-121,194-1023,1090-1200,1256-4189,4255-5456,5511-6695,6750-7605	1-121,151-1011,1041-1182,1212-4176,4206-5438,5468-6683,6713-7599
genomic_annots.tsv	fusarium_oxysporum__gene___FOXG_02741	None	FOXG_02741	Fusarium oxysporum f. sp. lycopersici 4287	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_oxysporum__gene___FOXG_02741	fusarium_oxysporum__gene:FOXG_02741	1-261,310-396,445-502,546-1405,1453-5080,5153-7041,7094-7966	1-261,291-408,438-526,556-1446,1476-5134,5164-7083,7113-8016
genomic_annots.tsv	fusarium_poae_gca_001675295__gene___FPOA_01990	None	FPOA_01990	Fusarium poae	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_poae_gca_001675295__gene___FPOA_01990	fusarium_poae_gca_001675295__gene:FPOA_01990	1-1203,1259-1308,1364-6623,6695-7021,7074-7913	1-1203,1233-1313,1343-6633,6663-7020,7050-7920
genomic_annots.tsv	fusarium_pseudograminearum__gene___FPSE_06865	None	FPSE_06865 (PKS4)	Fusarium pseudograminearum CS3096	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_graminearum__gene___FGRAMPH1_01G05751	fusarium_pseudograminearum__gene:FPSE_06865	1-118,215-1044,1096-1206,1260-4064,4122-5281,5334-7368	1-118,148-1008,1038-1179,1209-4044,4074-5264,5294-7359
genomic_annots.tsv	fusarium_pseudograminearum__gene___FPSE_09187	None	FPSE_09187 (PKS6)	Fusarium pseudograminearum CS3096	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_pseudograminearum__gene___FPSE_09187	fusarium_pseudograminearum__gene:FPSE_09187	1-1203,1259-1308,1364-6638,6697-7023,7081-7920	1-1203,1233-1313,1343-6648,6678-7035,7065-7935
genomic_annots.tsv	fusarium_venenatum_gca_900007375__gene___CEI65813	None	CEI65813	Fusarium venenatum	None	None	Sordariomycetes	Hypocreales	Nectriaceae	fusarium_venenatum_gca_900007375__gene___CEI65813	fusarium_venenatum_gca_900007375__gene:CEI65813	1-1203,1259-1300,1338-6614,6686-7012,7065-7904	1-1203,1233-1305,1335-6642,6672-7029,7059-7929
genomic_annots.tsv	glarea_lozoyensis_atcc_20868_gca_000409485__gene___GLAREA_11274	None	GLAREA_11274	Glarea lozoyensis ATCC 20868	None	None	Leotiomycetes	Helotiales	Helotiaceae	glarea_lozoyensis_atcc_20868_gca_000409485__gene___GLAREA_11274	glarea_lozoyensis_atcc_20868_gca_000409485__gene:GLAREA_11274	1-1326,1690-3328,3407-7647	1-1326,1356-3025,3055-7326
genomic_annots.tsv	glarea_lozoyensis_atcc_20868_gca_000409485__gene___GLAREA_13029	None	GLAREA_13029	Glarea lozoyensis ATCC 20868	None	None	Leotiomycetes	Helotiales	Helotiaceae	glarea_lozoyensis_atcc_20868_gca_000409485__gene___GLAREA_13029	glarea_lozoyensis_atcc_20868_gca_000409485__gene:GLAREA_13029	1-872,921-1186,1239-1545,1592-2109,2167-2306,2357-5905,5953-7194,7271-7555	1-872,902-1198,1228-1565,1595-2143,2173-2343,2373-5952,5982-7254,7284-7599
genomic_annots.tsv	graphis_scripta_cbs_132367__gene_10048	None	gene_10048 (jgi.p|Grascr1|10048)	Graphis scripta	None	None	Lecanoromycetes	Ostropales	Graphidaceae	graphis_scripta_cbs_132367__gene_10048	graphis_scripta_cbs_132367__gene_10048	1-2378,2565-4098,4159-4921,5243-7447,7527-7591	1-2378,2408-3972,4002-4795,4825-7060,7090-7185
genomic_annots.tsv	helicocarpus_griseus_uamh5409_gca_002573585__gene___AJ79_09779	None	AJ79_09779	Helicocarpus griseus UAMH5409	None	None	Eurotiomycetes	Onygenales	Ajellomycetaceae	helicocarpus_griseus_uamh5409_gca_002573585__gene___AJ79_09779	helicocarpus_griseus_uamh5409_gca_002573585__gene:AJ79_09779	1-180,246-332,384-441,492-825,887-1427,1496-2045,2101-5043,5114-6834	1-180,210-327,357-445,475-839,869-1440,1470-2050,2080-5053,5083-6834
genomic_annots.tsv	ilyonectria_sp.__estExt_Genewise1.C_7_t50272	None	estExt_Genewise1.C_7_t50272	Ilyonectria sp.	None	None	Sordariomycetes	Hypocreales	Nectriaceae	ilyonectria_sp.__estExt_Genewise1.C_7_t50272	ilyonectria_sp.__estExt_Genewise1.C_7_t50272	1-3918,3984-7253	1-3918,3948-7248
genomic_annots.tsv	karstenula_rhodostoma_cbs_690.94__e_gw1.4.740.1	None	e_gw1.4.740.1	Karstenula rhodostoma CBS 690.94	None	None	Dothideomycetes	Pleosporales	Didymosphaeriaceae	karstenula_rhodostoma_cbs_690.94__e_gw1.4.740.1	karstenula_rhodostoma_cbs_690.94__e_gw1.4.740.1	1-538,587-797,847-1052,1099-1848,1910-2454,2518-2859,2912-5794,5850-6170,6221-7054	1-538,568-809,839-1075,1105-1885,1915-2490,2520-2892,2922-5835,5865-6216,6246-7110
genomic_annots.tsv	lentithecium_fluviatile__e_gw1.39.44.1	None	e_gw1.39.44.1	Lentithecium fluviatile	None	None	Dothideomycetes	Pleosporales	Lentitheciaceae	lentithecium_fluviatile__e_gw1.39.44.1	lentithecium_fluviatile__e_gw1.39.44.1	1-1177,1231-5747,5796-6938	1-1177,1207-5754,5784-6957
genomic_annots.tsv	lentithecium_fluviatile__estExt_Genewise1Plus.C_2_t10077	None	estExt_Genewise1Plus.C_2_t10077	Lentithecium fluviatile	None	None	Dothideomycetes	Pleosporales	Lentitheciaceae	lentithecium_fluviatile__estExt_Genewise1Plus.C_2_t10077	lentithecium_fluviatile__estExt_Genewise1Plus.C_2_t10077	1-96,152-296,351-619,677-1039,1090-2095,2154-3688	1-96,126-301,331-630,660-1053,1083-2119,2149-3714
genomic_annots.tsv	lentithecium_fluviatile__gm1.12967_g	None	gm1.12967_g	Lentithecium fluviatile	None	None	Dothideomycetes	Pleosporales	Lentitheciaceae	lentithecium_fluviatile__gm1.12967_g	lentithecium_fluviatile__gm1.12967_g	1-118,211-942,1021-1118,1189-1552,1611-4183,4290-7517	1-118,148-910,940-1068,1098-1492,1522-4125,4155-7413
genomic_annots.tsv	leptosphaeria_maculans__gene___LEMA_P082310.1	None	LEMA_P082310.1	Leptosphaeria maculans JN3	None	None	Dothideomycetes	Pleosporales	Leptosphaeriaceae	leptosphaeria_maculans__gene___LEMA_P082310.1	leptosphaeria_maculans__gene:LEMA_P082310.1	1-192,255-1785,1843-1926,1987-2289,2349-6745,6800-7969	1-192,222-1783,1813-1927,1957-2290,2320-6747,6777-7977
genomic_annots.tsv	lophium_mytilinum_cbs_269.34__estExt_Genemark1.C_15_t20065	None	estExt_Genemark1.C_15_t20065	Lophium mytilinum CBS 269.34	None	None	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	lophium_mytilinum_cbs_269.34__estExt_Genemark1.C_15_t20065	lophium_mytilinum_cbs_269.34__estExt_Genemark1.C_15_t20065	1-124,187-891,943-1181,1243-4188,4249-4649,4704-5516,5568-7584	1-124,154-889,919-1188,1218-4194,4224-4655,4685-5528,5558-7605
genomic_annots.tsv	macroventuria_anomochaeta_cbs_525.71__MIX7368_33_39	None	MIX7368_33_39	Macroventuria anomochaeta CBS 525.71	None	None	Dothideomycetes	Pleosporales	Didymellaceae	macroventuria_anomochaeta_cbs_525.71__MIX7368_33_39	macroventuria_anomochaeta_cbs_525.71__MIX7368_33_39	1-1188,1242-1291,1342-1475,1830-6886,6963-7289,7362-8201	1-1188,1218-1298,1328-1492,1522-6609,6639-6996,7026-7896
genomic_annots.tsv	madurella_mycetomatis_gca_001275765__gene___MMYC01_203791	None	MMYC01_203791	Madurella mycetomatis	None	None	Sordariomycetes	Sordariales	None	madurella_mycetomatis_gca_001275765__gene___MMYC01_203791	madurella_mycetomatis_gca_001275765__gene:MMYC01_203791	1-222,285-1808,1874-8005	1-222,252-1806,1836-7998
genomic_annots.tsv	magnaporthe_oryzae__gene___MGG_08285	None	MGG_08285	Pyricularia oryzae 70-15	None	None	Sordariomycetes	Magnaporthales	Pyriculariaceae	magnaporthe_oryzae__gene___MGG_08285	magnaporthe_oryzae__gene:MGG_08285	1-124,228-718,875-1203,1368-1425,1511-4514,4632-5613,5684-7775	1-124,154-675,705-1064,1094-1182,1212-4246,4276-5288,5318-7440
genomic_annots.tsv	marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775__gene___MBM_06724	None	MBM_06724	Marssonina brunnea f. sp. multigermtubi MB_m1	None	None	Leotiomycetes	Helotiales	Dermateaceae	marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775__gene___MBM_06724	marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775__gene:MBM_06724	1-133,213-545,624-1027,1112-1207,1336-1446,1584-1781,1840-2573,2632-4936,4993-6272,6339-6676,6748-8459	1-133,163-526,556-990,1020-1146,1176-1317,1347-1575,1605-2369,2399-4734,4764-6074,6104-6472,6502-8244
genomic_annots.tsv	marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775__gene___MBM_09202	None	MBM_09202	Marssonina brunnea f. sp. multigermtubi MB_m1	None	None	Leotiomycetes	Helotiales	Dermateaceae	marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775__gene___MBM_09202	marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775__gene:MBM_09202	1-800,861-1386,1432-1996,2044-6131,6190-7095	1-800,830-1386,1416-2011,2041-6159,6189-7125
genomic_annots.tsv	massarina_eburnea_cbs_473.64__estExt_Genemark1.C_110277	None	estExt_Genemark1.C_110277	Massarina eburnea CBS 473.64	None	None	Dothideomycetes	Pleosporales	Massarinaceae	massarina_eburnea_cbs_473.64__estExt_Genemark1.C_110277	massarina_eburnea_cbs_473.64__estExt_Genemark1.C_110277	1-118,171-690,740-1049,1098-1104,1195-1298,1348-1550,1599-7494	1-118,148-698,728-1068,1098-1135,1165-1299,1329-1562,1592-7518
genomic_annots.tsv	massariosphaeria_phaeospora_cbs_611.86__gene_497	None	gene_497 (jgi.p|Masph1|633995)	Massariosphaeria phaeospora	None	None	Dothideomycetes	Pleosporales	None	massariosphaeria_phaeospora_cbs_611.86__gene_497	massariosphaeria_phaeospora_cbs_611.86__gene_497	1-118,170-999,1128-1238,1290-4190,4241-5415,5471-7496	1-118,148-1008,1038-1179,1209-4140,4170-5375,5405-7461
genomic_annots.tsv	massariosphaeria_phaeospora_cbs_611.86__gene_4990	None	gene_4990 (jgi.p|Masph1|592867)	Massariosphaeria phaeospora	None	None	Dothideomycetes	Pleosporales	None	massariosphaeria_phaeospora_cbs_611.86__gene_4990	massariosphaeria_phaeospora_cbs_611.86__gene_4990	1-1111,1160-1370,1419-1624,1675-1881,1940-6294,6356-6676,6726-7553	1-1111,1141-1382,1412-1648,1678-1915,1945-6330,6360-6711,6741-7599
genomic_annots.tsv	meliniomyces_variabilis_f_gca_002865655__gene___L207DRAFT_498440	None	L207DRAFT_498440	Hyaloscypha variabilis F	None	None	Leotiomycetes	Helotiales	Hyaloscyphaceae	meliniomyces_variabilis_f_gca_002865655__gene___L207DRAFT_498440	meliniomyces_variabilis_f_gca_002865655__gene:L207DRAFT_498440	1-752,803-941,1122-1508,1557-2121,2173-7022	1-752,782-951,981-1398,1428-2023,2053-6933
genomic_annots.tsv	metarhizium_anisopliae_brip_53293_gca_000426965__gene___H634G_09892	None	H634G_09892	Metarhizium anisopliae BRIP 53293	None	None	Sordariomycetes	Hypocreales	Clavicipitaceae	metarhizium_anisopliae_brip_53293_gca_000426965__gene___H634G_09892	metarhizium_anisopliae_brip_53293_gca_000426965__gene:H634G_09892	1-115,171-2767,2892-4289,4360-4775,4873-5736,5807-7844	1-115,145-2772,2802-4230,4260-4706,4736-5630,5660-7728
genomic_annots.tsv	metarhizium_brunneum_arsef_3297_gca_000814965__gene___MBR_06272	None	MBR_06272	Metarhizium brunneum ARSEF 3297	None	None	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium_robertsii__gene6697	metarhizium_brunneum_arsef_3297_gca_000814965__gene:MBR_06272	1-115,171-4285,4356-4771,4877-5740,5811-7848	1-115,145-4290,4320-4766,4796-5690,5720-7788
genomic_annots.tsv	metarhizium_guizhouense_arsef_977_gca_000814955__gene___MGU_08703	None	MGU_08703	Metarhizium guizhouense ARSEF 977	None	None	Sordariomycetes	Hypocreales	Clavicipitaceae	metarhizium_guizhouense_arsef_977_gca_000814955__gene___MGU_08703	metarhizium_guizhouense_arsef_977_gca_000814955__gene:MGU_08703	1-115,171-4285,4356-4771,4862-5725,5796-7833	1-115,145-4290,4320-4766,4796-5690,5720-7788
genomic_annots.tsv	metarhizium_majus_arsef_297_gca_000814945__gene___MAJ_06593	None	MAJ_06593	Metarhizium majus ARSEF 297	None	None	Sordariomycetes	Hypocreales	Clavicipitaceae	metarhizium_majus_arsef_297_gca_000814945__gene___MAJ_06593	metarhizium_majus_arsef_297_gca_000814945__gene:MAJ_06593	1-115,172-2189,2241-4337,4408-4823,4925-5767,5838-7875	1-115,145-2193,2223-4350,4380-4826,4856-5729,5759-7827
